CHROM	BIN_START	BIN_END	N_VARIANTS	WEIGHTED_FST	MEAN_FST	Significance at p = 0.05
BgChr_8	11390001	11400000	43	0.0169135	0.016282	NO
BgChr_8	11395001	11405000	42	0.0236357	0.0232252	NO
BgChr_8	11400001	11410000	49	0.0254564	0.0249007	NO
BgChr_8	11405001	11415000	53	0.0160349	0.0151446	NO
BgChr_8	11410001	11420000	68	0.00892522	0.00809263	NO
BgChr_8	11415001	11425000	79	0.00752429	0.0067624	NO
BgChr_8	11420001	11430000	81	0.0130008	0.0122925	NO
BgChr_8	11425001	11435000	50	0.0171041	0.0167183	NO
BgChr_8	11430001	11440000	20	0.0108093	0.010221	NO
BgChr_8	11435001	11445000	7	0.0161601	0.0146072	NO
BgChr_8	11440001	11450000	3	0.00712499	0.0072108	NO
BgChr_8	11445001	11455000	3	0.00712499	0.0072108	NO
BgChr_8	11450001	11460000	2	0.0244639	0.0245166	NO
BgChr_8	11455001	11465000	39	0.0170562	0.0169119	NO
BgChr_8	11460001	11470000	70	0.0145493	0.0140826	NO
BgChr_8	11465001	11475000	57	0.0183446	0.0178397	NO
BgChr_8	11470001	11480000	31	0.0239782	0.0236432	NO
BgChr_8	11475001	11485000	19	0.0183457	0.0172169	NO
BgChr_8	11480001	11490000	40	0.0178511	0.0175006	NO
BgChr_8	11485001	11495000	97	0.0196931	0.0195499	NO
BgChr_8	11490001	11500000	88	0.0203588	0.0202304	NO
BgChr_8	11495001	11505000	76	0.0159685	0.015996	NO
BgChr_8	11500001	11510000	93	0.0169694	0.0169752	NO
BgChr_8	11505001	11515000	71	0.0264815	0.0261565	NO
BgChr_8	11510001	11520000	59	0.025409	0.0250648	NO
BgChr_8	11515001	11525000	49	0.0174171	0.0174882	NO
BgChr_8	11520001	11530000	58	0.0186064	0.0186098	NO
BgChr_8	11525001	11535000	78	0.0161039	0.0160558	NO
BgChr_8	11530001	11540000	98	0.0198476	0.0194788	NO
BgChr_8	11535001	11545000	103	0.0256193	0.0253135	NO
BgChr_8	11540001	11550000	86	0.0277215	0.0274927	NO
BgChr_8	11545001	11555000	118	0.0221633	0.0213293	NO
BgChr_8	11550001	11560000	100	0.0205388	0.019665	NO
BgChr_8	11555001	11565000	61	0.030824	0.02979	NO
BgChr_8	11560001	11570000	67	0.027351	0.0263413	NO
BgChr_8	11565001	11575000	44	0.0162052	0.016069	NO
BgChr_8	11570001	11580000	36	0.0177103	0.0178092	NO
BgChr_8	11575001	11585000	61	0.018817	0.0191188	NO
BgChr_8	11580001	11590000	76	0.0179489	0.0181908	NO
BgChr_8	11585001	11595000	60	0.0169889	0.0169682	NO
BgChr_8	11590001	11600000	110	0.0201676	0.0195385	NO
BgChr_8	11595001	11605000	131	0.0227644	0.021854	NO
BgChr_8	11600001	11610000	115	0.0191793	0.0175777	NO
BgChr_8	11605001	11615000	92	0.0122045	0.0105871	NO
BgChr_8	11610001	11620000	44	0.00591677	0.00457031	NO
BgChr_8	11615001	11625000	42	0.00936388	0.00837475	NO
BgChr_8	11620001	11630000	82	0.0258396	0.0245346	NO
BgChr_8	11625001	11635000	85	0.0253732	0.0239032	NO
BgChr_8	11630001	11640000	92	0.018628	0.0172009	NO
BgChr_8	11635001	11645000	114	0.0229324	0.0209545	NO
BgChr_8	11640001	11650000	88	0.0270936	0.0249201	NO
BgChr_8	11645001	11655000	75	0.0431301	0.041176	NO
BgChr_8	11650001	11660000	81	0.0323585	0.0305151	NO
BgChr_8	11655001	11665000	46	0.00991179	0.00863502	NO
BgChr_8	11660001	11670000	13	0.0137036	0.0125728	NO
BgChr_8	11665001	11675000	30	0.0163403	0.0155308	NO
BgChr_8	11670001	11680000	91	0.00809367	0.00731429	NO
BgChr_8	11675001	11685000	113	0.0168225	0.0151449	NO
BgChr_8	11680001	11690000	101	0.0324305	0.0308215	NO
BgChr_8	11685001	11695000	190	0.0330604	0.032355	NO
BgChr_8	11690001	11700000	199	0.0284674	0.0279687	NO
BgChr_8	11695001	11705000	168	0.0222446	0.0221348	NO
BgChr_8	11700001	11710000	115	0.0219743	0.0214905	NO
BgChr_8	11710001	11720000	112	0.00479522	0.00337588	NO
BgChr_8	11715001	11725000	57	0.0159474	0.015378	NO
BgChr_8	11720001	11730000	35	0.0131635	0.0123758	NO
BgChr_8	11725001	11735000	27	0.00276669	0.00118805	NO
BgChr_8	11735001	11745000	22	0.00040235	-0.00216441	NO
BgChr_8	11740001	11750000	31	0.0187426	0.0181464	NO
BgChr_8	11745001	11755000	60	0.0193609	0.0187124	NO
BgChr_8	11750001	11760000	117	0.0244675	0.0237577	NO
BgChr_8	11755001	11765000	133	0.0241201	0.0237814	NO
BgChr_8	11760001	11770000	138	0.0177575	0.0172745	NO
BgChr_8	11765001	11775000	106	0.0183216	0.0172584	NO
BgChr_8	11770001	11780000	50	0.0181533	0.017366	NO
BgChr_8	11775001	11785000	65	0.00944191	0.00866735	NO
BgChr_8	11780001	11790000	87	0.0189953	0.0175016	NO
BgChr_8	11785001	11795000	80	0.0218308	0.0197021	NO
BgChr_8	11800001	11810000	44	0.00796997	0.00720436	NO
BgChr_8	11805001	11815000	21	0.00842595	0.00754361	NO
BgChr_8	11810001	11820000	32	0.0277257	0.0261393	NO
BgChr_8	11815001	11825000	50	0.0304365	0.0286997	NO
BgChr_8	11820001	11830000	51	0.0322103	0.0312016	NO
BgChr_8	11825001	11835000	31	0.0278889	0.0273013	NO
BgChr_8	11830001	11840000	29	0.0184194	0.0173964	NO
BgChr_8	11835001	11845000	139	0.0164798	0.0163517	NO
BgChr_8	11840001	11850000	165	0.0208178	0.0206309	NO
BgChr_8	11845001	11855000	63	0.0313345	0.0308478	NO
BgChr_8	11850001	11860000	35	0.0302922	0.0300571	NO
BgChr_8	11855001	11865000	27	0.033903	0.0336171	NO
BgChr_8	11860001	11870000	161	0.0242321	0.023835	NO
BgChr_8	11865001	11875000	232	0.0282711	0.0276749	NO
BgChr_8	11870001	11880000	139	0.0359449	0.0348291	NO
BgChr_8	11875001	11885000	63	0.0333129	0.0317744	NO
BgChr_8	11970001	11980000	6	0.0228038	0.0226173	NO
BgChr_8	11975001	11985000	6	0.0228038	0.0226173	NO
BgChr_8	11980001	11990000	48	0.0370788	0.0369574	NO
BgChr_8	11985001	11995000	48	0.0370788	0.0369574	NO
BgChr_8	11990001	12000000	50	0.0201016	0.0184555	NO
BgChr_8	11995001	12005000	84	0.0156388	0.0144424	NO
BgChr_8	12000001	12010000	35	0.00800921	0.00754068	NO
BgChr_8	12015001	12025000	46	0.0177779	0.0160878	NO
BgChr_8	12020001	12030000	125	0.0286338	0.0268881	NO
BgChr_8	12025001	12035000	169	0.0231257	0.0217451	NO
BgChr_8	12030001	12040000	179	0.0155896	0.0145789	NO
BgChr_8	12035001	12045000	116	0.0194192	0.0183452	NO
BgChr_8	12040001	12050000	102	0.0268667	0.0257122	NO
BgChr_8	12045001	12055000	143	0.0274881	0.0258808	NO
BgChr_8	12050001	12060000	93	0.033874	0.031377	NO
BgChr_8	12055001	12065000	39	0.0626605	0.0604278	NO
BgChr_8	12060001	12070000	53	0.0384846	0.0378574	NO
BgChr_8	12065001	12075000	101	0.0271417	0.0269029	NO
BgChr_8	12070001	12080000	84	0.0450179	0.043738	NO
BgChr_8	12075001	12085000	48	0.0626914	0.0613244	NO
BgChr_8	12080001	12090000	55	0.0300676	0.0287331	NO
BgChr_8	12085001	12095000	44	0.0159534	0.014881	NO
BgChr_8	12090001	12100000	26	0.0171464	0.0168834	NO
BgChr_8	12095001	12105000	76	0.0307908	0.0304451	NO
BgChr_8	12100001	12110000	85	0.0259536	0.025542	NO
BgChr_8	12105001	12115000	20	0.00824414	0.0076073	NO
BgChr_8	12110001	12120000	89	0.0345772	0.0337315	NO
BgChr_8	12115001	12125000	130	0.0347573	0.0339185	NO
BgChr_8	12120001	12130000	41	0.0351526	0.0343246	NO
BgChr_8	12125001	12135000	43	0.0304547	0.0296737	NO
BgChr_8	12130001	12140000	75	0.030047	0.0292306	NO
BgChr_8	12135001	12145000	68	0.0228003	0.0214972	NO
BgChr_8	12140001	12150000	36	0.0166569	0.0151525	NO
BgChr_8	12150001	12160000	17	0.0243841	0.0242615	NO
BgChr_8	12155001	12165000	17	0.0243841	0.0242615	NO
BgChr_8	12185001	12195000	53	0.0355684	0.0334553	NO
BgChr_8	12190001	12200000	53	0.0355684	0.0334553	NO
BgChr_8	12200001	12210000	19	0.0117729	0.0116907	NO
BgChr_8	12245001	12255000	2	0.0432019	0.0433224	NO
BgChr_8	12250001	12260000	9	0.0294377	0.0301205	NO
BgChr_8	12255001	12265000	7	0.0266284	0.0263486	NO
BgChr_8	12285001	12295000	9	0.0488987	0.0481005	NO
BgChr_8	12290001	12300000	9	0.0488987	0.0481005	NO
BgChr_8	12310001	12320000	75	0.0411359	0.0398948	NO
BgChr_8	12315001	12325000	91	0.0347815	0.0336468	NO
BgChr_8	12320001	12330000	16	0.00421916	0.00435936	NO
BgChr_8	12325001	12335000	24	0.0110569	0.0110023	NO
BgChr_8	12330001	12340000	24	0.0110569	0.0110023	NO
BgChr_8	12345001	12355000	2	0.0277812	0.0275402	NO
BgChr_8	12350001	12360000	7	0.00765528	0.00772467	NO
BgChr_8	12360001	12370000	7	0.0392154	0.0390589	NO
BgChr_8	12365001	12375000	31	0.0188157	0.0186377	NO
BgChr_8	12370001	12380000	29	0.0105235	0.0104956	NO
BgChr_8	12375001	12385000	5	0.000440803	3.26036E-06	NO
BgChr_8	12380001	12390000	59	0.0622134	0.0610037	NO
BgChr_8	12385001	12395000	76	0.0544085	0.0531875	NO
BgChr_8	12390001	12400000	51	0.0635744	0.0604154	NO
BgChr_8	12395001	12405000	65	0.0711838	0.0678437	NO
BgChr_8	12400001	12410000	49	0.0418576	0.0392053	NO
BgChr_8	12405001	12415000	53	0.00141796	0.0011002	NO
BgChr_8	12410001	12420000	83	0.0208336	0.0197114	NO
BgChr_8	12415001	12425000	117	0.0458909	0.0448748	NO
BgChr_8	12420001	12430000	189	0.0366855	0.035699	NO
BgChr_8	12425001	12435000	128	0.0273071	0.0266536	NO
BgChr_8	12430001	12440000	114	0.0472357	0.0454776	NO
BgChr_8	12435001	12445000	176	0.0484219	0.0463672	NO
BgChr_8	12440001	12450000	111	0.0369388	0.0334145	NO
BgChr_8	12445001	12455000	50	0.0311434	0.0260321	NO
BgChr_8	12450001	12460000	34	0.0430181	0.0410899	NO
BgChr_8	12455001	12465000	74	0.0294312	0.0282974	NO
BgChr_8	12460001	12470000	61	0.0275839	0.0261749	NO
BgChr_8	12465001	12475000	12	0.0133224	0.0119296	NO
BgChr_8	12475001	12485000	100	0.0251492	0.0241405	NO
BgChr_8	12480001	12490000	133	0.0267126	0.0256388	NO
BgChr_8	12485001	12495000	37	0.0270642	0.0256475	NO
BgChr_8	12490001	12500000	76	0.0179114	0.0171393	NO
BgChr_8	12495001	12505000	74	0.0187759	0.0180115	NO
BgChr_8	12505001	12515000	12	0.000319461	-0.000505561	NO
BgChr_8	12515001	12525000	8	0.15143	0.15121	NO
BgChr_8	12520001	12530000	30	0.0908063	0.0889022	NO
BgChr_8	12525001	12535000	67	0.0536724	0.0512967	NO
BgChr_8	12530001	12540000	141	0.0343523	0.0328057	NO
BgChr_8	12535001	12545000	171	0.0441158	0.0418897	NO
BgChr_8	12540001	12550000	151	0.0421158	0.039919	NO
BgChr_8	12555001	12565000	34	0.00789124	0.00733148	NO
BgChr_8	12575001	12585000	96	0.0319033	0.0306614	NO
BgChr_8	12580001	12590000	96	0.0319033	0.0306614	NO
BgChr_8	12585001	12595000	108	0.0171753	0.0165535	NO
BgChr_8	12590001	12600000	143	0.0181052	0.0175915	NO
BgChr_8	12595001	12605000	47	0.0200677	0.0198987	NO
BgChr_8	12600001	12610000	32	0.0289023	0.0284672	NO
BgChr_8	12605001	12615000	61	0.0261698	0.0253421	NO
BgChr_8	12610001	12620000	80	0.0208527	0.0200096	NO
BgChr_8	12615001	12625000	88	0.0239779	0.0226337	NO
BgChr_8	12620001	12630000	112	0.0234971	0.0221717	NO
BgChr_8	12625001	12635000	121	0.0195214	0.0187394	NO
BgChr_8	12630001	12640000	103	0.0207159	0.0198651	NO
BgChr_8	12635001	12645000	68	0.0244498	0.0234086	NO
BgChr_8	12640001	12650000	46	0.0292397	0.0285869	NO
BgChr_8	12645001	12655000	82	0.0248795	0.0241806	NO
BgChr_8	12650001	12660000	108	0.0173047	0.0165523	NO
BgChr_8	12655001	12665000	76	0.0164312	0.0157646	NO
BgChr_8	12660001	12670000	90	0.015834	0.0155101	NO
BgChr_8	12665001	12675000	113	0.0149338	0.0146463	NO
BgChr_8	12670001	12680000	95	0.0222442	0.0220344	NO
BgChr_8	12675001	12685000	129	0.0205466	0.0202077	NO
BgChr_8	12680001	12690000	183	0.0121781	0.0112639	NO
BgChr_8	12685001	12695000	165	0.0130414	0.0112478	NO
BgChr_8	12690001	12700000	92	0.019574	0.0176769	NO
BgChr_8	12695001	12705000	26	0.0165126	0.0160581	NO
BgChr_8	12700001	12710000	69	0.0123601	0.0119737	NO
BgChr_8	12705001	12715000	141	0.0173602	0.0168376	NO
BgChr_8	12710001	12720000	103	0.0335386	0.0322755	NO
BgChr_8	12715001	12725000	40	0.0634099	0.061297	NO
BgChr_8	12720001	12730000	32	0.05955	0.0578126	NO
BgChr_8	12725001	12735000	58	0.0308982	0.0295976	NO
BgChr_8	12730001	12740000	119	0.0162042	0.0158348	NO
BgChr_8	12735001	12745000	116	0.0195341	0.019077	NO
BgChr_8	12740001	12750000	107	0.0180114	0.0169023	NO
BgChr_8	12745001	12755000	121	0.00868818	0.00739424	NO
BgChr_8	12750001	12760000	81	0.00834319	0.00765868	NO
BgChr_8	12755001	12765000	35	0.0192062	0.0189582	NO
BgChr_8	12825001	12835000	10	0.0108766	0.0113719	NO
BgChr_8	12830001	12840000	53	0.0185253	0.0184129	NO
BgChr_8	12835001	12845000	48	0.0188648	0.0186872	NO
BgChr_8	12840001	12850000	34	0.0251136	0.0242411	NO
BgChr_8	12845001	12855000	157	0.0366898	0.0348828	NO
BgChr_8	12850001	12860000	150	0.0361084	0.0340723	NO
BgChr_8	12855001	12865000	24	0.0208286	0.0187027	NO
BgChr_8	12860001	12870000	29	0.0449654	0.0436566	NO
BgChr_8	12865001	12875000	63	0.0468554	0.0451905	NO
BgChr_8	12870001	12880000	76	0.0299602	0.0281076	NO
BgChr_8	12875001	12885000	75	0.0177778	0.0170062	NO
BgChr_8	12880001	12890000	75	0.0234028	0.0222173	NO
BgChr_8	12885001	12895000	132	0.0204131	0.0196839	NO
BgChr_8	12890001	12900000	143	0.0182069	0.0176183	NO
BgChr_8	12895001	12905000	51	0.0176305	0.0165091	NO
BgChr_8	12900001	12910000	25	0.0182548	0.0180986	NO
BgChr_8	12905001	12915000	48	0.0230735	0.0225997	NO
BgChr_8	12910001	12920000	46	0.0304291	0.0292695	NO
BgChr_8	12915001	12925000	64	0.0295338	0.0276487	NO
BgChr_8	12920001	12930000	50	0.0222344	0.0199425	NO
BgChr_8	12925001	12935000	63	0.0360471	0.0341478	NO
BgChr_8	12930001	12940000	55	0.0411895	0.039831	NO
BgChr_8	12940001	12950000	82	0.0608229	0.0591411	NO
BgChr_8	12945001	12955000	181	0.0431844	0.0409696	NO
BgChr_8	12950001	12960000	138	0.0266745	0.0248573	NO
BgChr_8	12955001	12965000	59	0.0276262	0.0261052	NO
BgChr_8	12960001	12970000	44	0.0187986	0.0167927	NO
BgChr_8	12965001	12975000	24	0.00391319	0.00262634	NO
BgChr_8	12970001	12980000	1	0.0393109	0.0393109	NO
BgChr_8	12975001	12985000	60	0.0334488	0.0317574	NO
BgChr_8	12980001	12990000	80	0.0308433	0.029415	NO
BgChr_8	12985001	12995000	55	0.0184453	0.0180016	NO
BgChr_8	12990001	13000000	64	0.0162371	0.0155829	NO
BgChr_8	12995001	13005000	62	0.0125508	0.0114525	NO
BgChr_8	13000001	13010000	66	0.017684	0.0166402	NO
BgChr_8	13005001	13015000	52	0.0241946	0.0234768	NO
BgChr_8	13010001	13020000	97	0.0189413	0.0182906	NO
BgChr_8	13015001	13025000	114	0.0156685	0.0150724	NO
BgChr_8	13020001	13030000	75	0.0127169	0.0121361	NO
BgChr_8	13025001	13035000	99	0.0230126	0.0223918	NO
BgChr_8	13030001	13040000	102	0.0297037	0.0291317	NO
BgChr_8	13035001	13045000	70	0.0272888	0.0263998	NO
BgChr_8	13040001	13050000	83	0.0184931	0.0177915	NO
BgChr_8	13045001	13055000	77	0.0198093	0.0192611	NO
BgChr_8	13050001	13060000	23	0.0222242	0.0212561	NO
BgChr_8	13055001	13065000	22	0.0165142	0.0162253	NO
BgChr_8	13060001	13070000	43	0.016088	0.015693	NO
BgChr_8	13065001	13075000	38	0.0121545	0.0115075	NO
BgChr_8	13070001	13080000	15	0.00765925	0.00683126	NO
BgChr_8	13080001	13090000	43	0.00839336	0.00685628	NO
BgChr_8	13085001	13095000	50	0.0192784	0.0182142	NO
BgChr_8	13090001	13100000	36	0.0230063	0.0224005	NO
BgChr_8	13095001	13105000	28	0.0135668	0.0136278	NO
BgChr_8	13100001	13110000	13	0.0215441	0.0217553	NO
BgChr_8	13105001	13115000	39	0.0251547	0.0246731	NO
BgChr_8	13110001	13120000	41	0.018867	0.0181864	NO
BgChr_8	13115001	13125000	13	0.00894518	0.00831398	NO
BgChr_8	13120001	13130000	1	0.0357574	0.0357574	NO
BgChr_8	13130001	13140000	2	0.0205321	0.020548	NO
BgChr_8	13135001	13145000	2	0.0205321	0.020548	NO
BgChr_8	13150001	13160000	1	0.0357574	0.0357574	NO
BgChr_8	13155001	13165000	2	0.00820016	0.00890739	NO
BgChr_8	13160001	13170000	2	0.00174657	0.00219142	NO
BgChr_8	13165001	13175000	2	0.0290129	0.0290414	NO
BgChr_8	13170001	13180000	3	0.0130785	0.0135072	NO
BgChr_8	13180001	13190000	72	0.0222285	0.0207806	NO
BgChr_8	13185001	13195000	93	0.0199798	0.0185429	NO
BgChr_8	13190001	13200000	93	0.0124615	0.0116532	NO
BgChr_8	13195001	13205000	115	0.0179843	0.0174219	NO
BgChr_8	13200001	13210000	102	0.0162638	0.0155418	NO
BgChr_8	13205001	13215000	114	0.0142083	0.0134053	NO
BgChr_8	13210001	13220000	113	0.019749	0.0190452	NO
BgChr_8	13215001	13225000	126	0.02369	0.0230917	NO
BgChr_8	13220001	13230000	133	0.033579	0.0323523	NO
BgChr_8	13225001	13235000	100	0.0301674	0.0286436	NO
BgChr_8	13230001	13240000	59	0.0110216	0.010212	NO
BgChr_8	13235001	13245000	107	0.0239087	0.0234373	NO
BgChr_8	13240001	13250000	153	0.0240571	0.0234642	NO
BgChr_8	13245001	13255000	93	0.0188797	0.0170812	NO
BgChr_8	13250001	13260000	77	0.0396467	0.0364079	NO
BgChr_8	13255001	13265000	99	0.0385421	0.0366068	NO
BgChr_8	13260001	13270000	53	0.0225501	0.0214468	NO
BgChr_8	13265001	13275000	30	0.0173967	0.0172868	NO
BgChr_8	13270001	13280000	30	0.0182058	0.0180905	NO
BgChr_8	13275001	13285000	4	0.0228036	0.0228039	NO
BgChr_8	13280001	13290000	4	0.0382208	0.038148	NO
BgChr_8	13285001	13295000	5	0.0244718	0.0238456	NO
BgChr_8	13295001	13305000	90	0.0495064	0.0476409	NO
BgChr_8	13300001	13310000	132	0.0360949	0.0337911	NO
BgChr_8	13305001	13315000	80	0.022794	0.0212223	NO
BgChr_8	13310001	13320000	103	0.0364306	0.0357117	NO
BgChr_8	13315001	13325000	154	0.025736	0.025515	NO
BgChr_8	13320001	13330000	89	0.0199764	0.0199555	NO
BgChr_8	13325001	13335000	40	0.043021	0.0409033	NO
BgChr_8	13330001	13340000	90	0.0328737	0.0314331	NO
BgChr_8	13335001	13345000	116	0.0248557	0.0241524	NO
BgChr_8	13340001	13350000	120	0.0253983	0.0247377	NO
BgChr_8	13345001	13355000	60	0.023854	0.023141	NO
BgChr_8	13350001	13360000	10	0.00739868	0.00713182	NO
BgChr_8	13355001	13365000	23	0.0547466	0.052569	NO
BgChr_8	13360001	13370000	91	0.0385552	0.0370212	NO
BgChr_8	13365001	13375000	110	0.0265869	0.0255866	NO
BgChr_8	13370001	13380000	65	0.0186254	0.0180135	NO
BgChr_8	13375001	13385000	27	0.0212165	0.0206947	NO
BgChr_8	13380001	13390000	3	0.0596649	0.0595734	NO
BgChr_8	13385001	13395000	3	0.0596649	0.0595734	NO
BgChr_8	13405001	13415000	1	0.0219941	0.0219941	NO
BgChr_8	13410001	13420000	1	0.0219941	0.0219941	NO
BgChr_8	13415001	13425000	1	0.0662526	0.0662526	NO
BgChr_8	13420001	13430000	3	0.0266534	0.0260417	NO
BgChr_8	13425001	13435000	3	0.0106969	0.0104152	NO
BgChr_8	13430001	13440000	5	0.0133389	0.0132586	NO
BgChr_8	13435001	13445000	4	0.0118016	0.01173	NO
BgChr_8	13460001	13470000	2	0.00267565	0.00261807	NO
BgChr_8	13465001	13475000	2	0.00267565	0.00261807	NO
BgChr_8	13575001	13585000	1	0.00487046	0.00487046	NO
BgChr_8	13580001	13590000	1	0.00487046	0.00487046	NO
BgChr_8	13655001	13665000	1	0.0158604	0.0158604	NO
BgChr_8	13660001	13670000	1	0.0158604	0.0158604	NO
BgChr_8	13775001	13785000	17	0.0202053	0.0200889	NO
BgChr_8	13780001	13790000	42	0.0178369	0.0175825	NO
BgChr_8	13785001	13795000	43	0.0167972	0.016003	NO
BgChr_8	13790001	13800000	63	0.025813	0.0240333	NO
BgChr_8	13795001	13805000	86	0.0335623	0.0317679	NO
BgChr_8	13800001	13810000	74	0.0422661	0.0403571	NO
BgChr_8	13805001	13815000	58	0.0309904	0.0286656	NO
BgChr_8	13810001	13820000	37	0.0209781	0.0186243	NO
BgChr_8	13815001	13825000	12	0.0451118	0.0419836	NO
BgChr_8	13830001	13840000	39	0.00489195	0.00400649	NO
BgChr_8	13835001	13845000	65	0.00102033	7.25851E-05	NO
BgChr_8	13840001	13850000	86	0.0122226	0.0112598	NO
BgChr_8	13845001	13855000	127	0.0182953	0.0164525	NO
BgChr_8	13850001	13860000	170	0.0143764	0.0124947	NO
BgChr_8	13855001	13865000	180	0.0297407	0.0277787	NO
BgChr_8	13860001	13870000	227	0.0156108	0.0126014	NO
BgChr_8	13865001	13875000	188	0.00156589	-0.000346675	NO
BgChr_8	13870001	13880000	120	0.00791177	0.00671581	NO
BgChr_8	13875001	13885000	170	0.0124287	0.0114745	NO
BgChr_8	13880001	13890000	125	0.0231494	0.0226738	NO
BgChr_8	13885001	13895000	70	0.0357574	0.03311	NO
BgChr_8	13890001	13900000	55	0.0437011	0.0407403	NO
BgChr_8	13895001	13905000	22	0.0315966	0.0314787	NO
BgChr_8	13910001	13920000	52	0.0168825	0.0138407	NO
BgChr_8	13915001	13925000	52	0.0168825	0.0138407	NO
BgChr_8	13935001	13945000	12	0.00404777	0.00344549	NO
BgChr_8	13940001	13950000	11	0.00584128	0.0053695	NO
BgChr_8	13950001	13960000	15	0.0146421	0.0121409	NO
BgChr_8	13955001	13965000	110	0.00776381	0.00658197	NO
BgChr_8	13960001	13970000	202	0.0166711	0.0155246	NO
BgChr_8	13965001	13975000	175	0.024086	0.02319	NO
BgChr_8	13970001	13980000	94	0.0199154	0.0191687	NO
BgChr_8	13975001	13985000	62	0.0139168	0.0135398	NO
BgChr_8	13980001	13990000	74	0.0172549	0.0169348	NO
BgChr_8	13985001	13995000	73	0.0215324	0.0212741	NO
BgChr_8	13990001	14000000	65	0.0172322	0.0167643	NO
BgChr_8	13995001	14005000	72	0.0171011	0.0166367	NO
BgChr_8	14000001	14010000	64	0.022582	0.0221572	NO
BgChr_8	14005001	14015000	78	0.0288689	0.0280197	NO
BgChr_8	14010001	14020000	107	0.0216825	0.0208315	NO
BgChr_8	14015001	14025000	127	0.0230326	0.022233	NO
BgChr_8	14020001	14030000	144	0.0268392	0.0259848	NO
BgChr_8	14025001	14035000	112	0.0171793	0.0164582	NO
BgChr_8	14030001	14040000	104	0.0119634	0.011504	NO
BgChr_8	14035001	14045000	116	0.00686457	0.00576855	NO
BgChr_8	14040001	14050000	88	0.0102505	0.00878405	NO
BgChr_8	14045001	14055000	71	0.0258601	0.0253964	NO
BgChr_8	14050001	14060000	107	0.0246186	0.0233257	NO
BgChr_8	14055001	14065000	168	0.0100722	0.00812032	NO
BgChr_8	14060001	14070000	152	0.00377355	0.00251755	NO
BgChr_8	14065001	14075000	122	0.0164976	0.0159963	NO
BgChr_8	14070001	14080000	129	0.0174742	0.0170792	NO
BgChr_8	14075001	14085000	122	0.0225991	0.0216636	NO
BgChr_8	14080001	14090000	91	0.0301295	0.028712	NO
BgChr_8	14085001	14095000	65	0.0308068	0.029555	NO
BgChr_8	14090001	14100000	80	0.0193544	0.0188139	NO
BgChr_8	14095001	14105000	89	0.0184792	0.0181058	NO
BgChr_8	14100001	14110000	117	0.0228366	0.0218595	NO
BgChr_8	14105001	14115000	151	0.0278637	0.0268424	NO
BgChr_8	14110001	14120000	155	0.0247474	0.0238947	NO
BgChr_8	14115001	14125000	91	0.0131299	0.012506	NO
BgChr_8	14120001	14130000	38	0.0152966	0.0147736	NO
BgChr_8	14125001	14135000	47	0.020009	0.0190451	NO
BgChr_8	14130001	14140000	101	0.0238696	0.0223112	NO
BgChr_8	14135001	14145000	157	0.0268819	0.0259139	NO
BgChr_8	14140001	14150000	144	0.0210893	0.0200762	NO
BgChr_8	14145001	14155000	71	0.0119985	0.0107577	NO
BgChr_8	14150001	14160000	53	0.0288061	0.0280196	NO
