WindowID	Chr	Start	End	First_Gene	Last_Gene	N_Genes	N_genes_TMHMM	N_Genes_Single_TMHMM	Per_genes_TMHMM	Per_Genes_Single_TMHMM	Warning_Truncated_Window	Annot_source
2780	CM074212.1	17000001	19000000	BgiBS90_016249	BgiBS90_024408	91	15	2	16.5%	2.2%	.	iBS90_Bu
2781	CM074212.1	17500001	19500000	BgiBS90_016249	BgiBS90_026391	87	12	0	13.8%	0%	.	iBS90_Bu
2782	CM074212.1	18000001	20000000	BgiBS90_016249	BgiBS90_029245	74	10	0	13.5%	0%	.	iBS90_Bu
2783	CM074212.1	18500001	20500000	BgiBS90_016249	BgiBS90_037219	54	6	0	11.1%	0%	.	iBS90_Bu
2784	CM074212.1	19000001	21000000	BgiBS90_021187	BgiBS90_038403	59	6	0	10.2%	0%	.	iBS90_Bu
2785	CM074212.1	19500001	21500000	BgiBS90_015356	BgiBS90_038403	55	6	0	10.9%	0%	.	iBS90_Bu
2786	CM074212.1	20000001	22000000	BgiBS90_015356	BgiBS90_038403	50	7	2	14%	4%	.	iBS90_Bu
2787	CM074212.1	20500001	22500000	BgiBS90_015356	BgiBS90_038403	65	13	6	20%	9.2%	.	iBS90_Bu
2788	CM074212.1	21000001	23000000	BgiBS90_015356	BgiBS90_038472	67	13	6	19.4%	9%	.	iBS90_Bu
2789	CM074212.1	21500001	23500000	BgiBS90_012653	BgiBS90_038472	69	13	9	18.8%	13%	.	iBS90_Bu
2790	CM074212.1	22000001	24000000	BgiBS90_003917	BgiBS90_038472	82	14	8	17.1%	9.8%	.	iBS90_Bu
2791	CM074212.1	22500001	24500000	BgiBS90_003917	BgiBS90_038472	78	11	5	14.1%	6.4%	.	iBS90_Bu
2792	CM074212.1	23000001	25000000	BgiBS90_003917	BgiBS90_029384	85	12	5	14.1%	5.9%	.	iBS90_Bu
2793	CM074212.1	23500001	25500000	BgiBS90_003917	BgiBS90_029406	86	13	4	15.1%	4.7%	.	iBS90_Bu
2794	CM074212.1	24000001	26000000	BgiBS90_019099	BgiBS90_029417	78	12	4	15.4%	5.1%	.	iBS90_Bu
2795	CM074212.1	24500001	26500000	BgiBS90_026847	BgiBS90_029433	71	13	7	18.3%	9.9%	.	iBS90_Bu
2796	CM074212.1	25000001	27000000	BgiBS90_029385	BgiBS90_037593	60	16	10	26.7%	16.7%	.	iBS90_Bu
2797	CM074212.1	25500001	27500000	BgiBS90_024438	BgiBS90_037593	52	14	9	26.9%	17.3%	.	iBS90_Bu
2798	CM074212.1	26000001	28000000	BgiBS90_024438	BgiBS90_037593	62	19	9	30.6%	14.5%	.	iBS90_Bu
2799	CM074212.1	26500001	28500000	BgiBS90_024438	BgiBS90_037593	71	16	6	22.5%	8.5%	.	iBS90_Bu
2800	CM074212.1	27000001	29000000	BgiBS90_024438	BgiBS90_029524	72	20	6	27.8%	8.3%	.	iBS90_Bu
2801	CM074212.1	27500001	29500000	BgiBS90_003623	BgiBS90_029541	76	21	7	27.6%	9.2%	.	iBS90_Bu
2802	CM074212.1	28000001	30000000	BgiBS90_003623	BgiBS90_029565	77	19	7	24.7%	9.1%	.	iBS90_Bu
2803	CM074212.1	28500001	30500000	BgiBS90_003623	BgiBS90_029594	78	21	6	26.9%	7.7%	.	iBS90_Bu
2804	CM074212.1	29000001	31000000	BgiBS90_003623	BgiBS90_029612	76	13	3	17.1%	3.9%	.	iBS90_Bu
2805	CM074212.1	29500001	31500000	BgiBS90_029542	BgiBS90_029634	75	14	1	18.7%	1.3%	.	iBS90_Bu
2806	CM074212.1	30000001	32000000	BgiBS90_029565	BgiBS90_029651	70	15	3	21.4%	4.3%	.	iBS90_Bu
2807	CM074212.1	30500001	32500000	BgiBS90_028822	BgiBS90_029661	56	13	5	23.2%	8.9%	.	iBS90_Bu
2808	CM074212.1	31000001	33000000	BgiBS90_028822	BgiBS90_029661	56	16	9	28.6%	16.1%	.	iBS90_Bu
2809	CM074212.1	31500001	33500000	BgiBS90_028822	BgiBS90_038236	66	25	20	37.9%	30.3%	.	iBS90_Bu
2810	CM074212.1	32000001	34000000	BgiBS90_005114	BgiBS90_038236	59	22	19	37.3%	32.2%	.	iBS90_Bu
2811	CM074212.1	32500001	34500000	BgiBS90_005114	BgiBS90_038236	61	21	17	34.4%	27.9%	.	iBS90_Bu
2812	CM074212.1	33000001	35000000	BgiBS90_005114	BgiBS90_038236	61	19	14	31.1%	23%	.	iBS90_Bu
2813	CM074212.1	33500001	35500000	BgiBS90_005114	BgiBS90_036305	50	7	4	14%	8%	.	iBS90_Bu
2814	CM074212.1	34000001	36000000	BgiBS90_002197	BgiBS90_036305	66	24	19	36.4%	28.8%	.	iBS90_Bu
2815	CM074212.1	34500001	36500000	BgiBS90_002197	BgiBS90_036305	71	25	21	35.2%	29.6%	.	iBS90_Bu
2816	CM074212.1	35000001	37000000	BgiBS90_002197	BgiBS90_036305	76	26	21	34.2%	27.6%	.	iBS90_Bu
2817	CM074212.1	35500001	37500000	BgiBS90_002197	BgiBS90_029046	93	43	27	46.2%	29%	.	iBS90_Bu
2818	CM074212.1	36000001	38000000	BgiBS90_009216	BgiBS90_033344	95	42	27	44.2%	28.4%	.	iBS90_Bu
2819	CM074212.1	36500001	38500000	BgiBS90_009216	BgiBS90_038508	99	48	30	48.5%	30.3%	.	iBS90_Bu
2820	CM074212.1	37000001	39000000	BgiBS90_009216	BgiBS90_038508	98	47	30	48%	30.6%	.	iBS90_Bu
2821	CM074212.1	37500001	39500000	BgiBS90_007010	BgiBS90_038508	86	34	25	39.5%	29.1%	.	iBS90_Bu
2822	CM074212.1	38000001	40000000	BgiBS90_007010	BgiBS90_038508	71	17	9	23.9%	12.7%	.	iBS90_Bu
2823	CM074212.1	38500001	40500000	BgiBS90_007010	BgiBS90_029179	76	20	8	26.3%	10.5%	.	iBS90_Bu
2824	CM074212.1	39000001	41000000	BgiBS90_007010	BgiBS90_029197	74	19	6	25.7%	8.1%	.	iBS90_Bu
2825	CM074212.1	39500001	41500000	BgiBS90_029138	BgiBS90_029224	77	19	6	24.7%	7.8%	.	iBS90_Bu
2826	CM074212.1	40000001	42000000	BgiBS90_029155	BgiBS90_029244	72	17	5	23.6%	6.9%	.	iBS90_Bu
2827	CM074212.1	40500001	42500000	BgiBS90_029180	BgiBS90_029260	58	7	2	12.1%	3.4%	.	iBS90_Bu
2828	CM074212.1	41000001	43000000	BgiBS90_002881	BgiBS90_038020	60	7	4	11.7%	6.7%	.	iBS90_Bu
2829	CM074212.1	41500001	43500000	BgiBS90_002881	BgiBS90_038112	68	3	2	4.4%	2.9%	.	iBS90_Bu
2830	CM074212.1	42000001	44000000	BgiBS90_002881	BgiBS90_038112	63	4	2	6.3%	3.2%	X	iBS90_Bu
2831	CM074213.1	1	2000000	BgiBS90_012773	BgiBS90_038196	70	5	1	7.1%	1.4%	.	iBS90_Bu
2832	CM074213.1	500001	2500000	BgiBS90_012773	BgiBS90_038031	69	6	2	8.7%	2.9%	.	iBS90_Bu
2833	CM074213.1	1000001	3000000	BgiBS90_035274	BgiBS90_035353	70	9	3	12.9%	4.3%	.	iBS90_Bu
2834	CM074213.1	1500001	3500000	BgiBS90_009596	BgiBS90_035372	74	8	3	10.8%	4.1%	.	iBS90_Bu
2835	CM074213.1	2000001	4000000	BgiBS90_009596	BgiBS90_035400	73	10	3	13.7%	4.1%	.	iBS90_Bu
2836	CM074213.1	2500001	4500000	BgiBS90_009596	BgiBS90_035423	84	15	3	17.9%	3.6%	.	iBS90_Bu
2837	CM074213.1	3000001	5000000	BgiBS90_009596	BgiBS90_035460	92	15	4	16.3%	4.3%	.	iBS90_Bu
2838	CM074213.1	3500001	5500000	BgiBS90_025352	BgiBS90_035482	98	20	8	20.4%	8.2%	.	iBS90_Bu
2839	CM074213.1	4000001	6000000	BgiBS90_017664	BgiBS90_038476	96	20	10	20.8%	10.4%	.	iBS90_Bu
2840	CM074213.1	4500001	6500000	BgiBS90_017664	BgiBS90_038476	93	16	10	17.2%	10.8%	.	iBS90_Bu
2841	CM074213.1	5000001	7000000	BgiBS90_012013	BgiBS90_038476	95	14	9	14.7%	9.5%	.	iBS90_Bu
2842	CM074213.1	5500001	7500000	BgiBS90_012013	BgiBS90_038476	85	9	6	10.6%	7.1%	.	iBS90_Bu
2843	CM074213.1	6000001	8000000	BgiBS90_012013	BgiBS90_036498	73	5	4	6.8%	5.5%	.	iBS90_Bu
2844	CM074213.1	6500001	8500000	BgiBS90_003905	BgiBS90_036498	68	7	5	10.3%	7.4%	.	iBS90_Bu
2845	CM074213.1	7000001	9000000	BgiBS90_003905	BgiBS90_036498	62	11	6	17.7%	9.7%	.	iBS90_Bu
2846	CM074213.1	7500001	9500000	BgiBS90_003905	BgiBS90_036498	71	15	7	21.1%	9.9%	.	iBS90_Bu
2847	CM074213.1	8000001	10000000	BgiBS90_003905	BgiBS90_015986	77	18	10	23.4%	13%	.	iBS90_Bu
2848	CM074213.1	8500001	10500000	BgiBS90_005691	BgiBS90_016003	75	15	9	20%	12%	.	iBS90_Bu
2849	CM074213.1	9000001	11000000	BgiBS90_005691	BgiBS90_016031	77	11	8	14.3%	10.4%	.	iBS90_Bu
2850	CM074213.1	9500001	11500000	BgiBS90_005691	BgiBS90_016054	78	15	9	19.2%	11.5%	.	iBS90_Bu
2851	CM074213.1	10000001	12000000	BgiBS90_005691	BgiBS90_016080	81	15	5	18.5%	6.2%	.	iBS90_Bu
2852	CM074213.1	10500001	12500000	BgiBS90_016004	BgiBS90_018539	78	14	4	17.9%	5.1%	.	iBS90_Bu
2853	CM074213.1	11000001	13000000	BgiBS90_016031	BgiBS90_020789	77	17	4	22.1%	5.2%	.	iBS90_Bu
2854	CM074213.1	11500001	13500000	BgiBS90_016055	BgiBS90_033812	68	10	1	14.7%	1.5%	.	iBS90_Bu
2855	CM074213.1	12000001	14000000	BgiBS90_006121	BgiBS90_033812	72	11	3	15.3%	4.2%	.	iBS90_Bu
2856	CM074213.1	12500001	14500000	BgiBS90_006121	BgiBS90_033812	70	12	3	17.1%	4.3%	.	iBS90_Bu
2857	CM074213.1	13000001	15000000	BgiBS90_006121	BgiBS90_033812	58	8	2	13.8%	3.4%	.	iBS90_Bu
2858	CM074213.1	13500001	15500000	BgiBS90_006121	BgiBS90_016199	60	7	3	11.7%	5%	.	iBS90_Bu
2859	CM074213.1	14000001	16000000	BgiBS90_008221	BgiBS90_016223	56	6	3	10.7%	5.4%	.	iBS90_Bu
2860	CM074213.1	14500001	16500000	BgiBS90_008221	BgiBS90_016245	65	8	6	12.3%	9.2%	.	iBS90_Bu
2861	CM074213.1	15000001	17000000	BgiBS90_003777	BgiBS90_019675	80	12	8	15%	10%	.	iBS90_Bu
2862	CM074213.1	15500001	17500000	BgiBS90_003777	BgiBS90_019675	75	13	8	17.3%	10.7%	.	iBS90_Bu
2863	CM074213.1	16000001	18000000	BgiBS90_003777	BgiBS90_019675	66	13	6	19.7%	9.1%	.	iBS90_Bu
2864	CM074213.1	16500001	18500000	BgiBS90_003777	BgiBS90_019675	53	9	3	17%	5.7%	.	iBS90_Bu
2865	CM074213.1	17000001	19000000	BgiBS90_016269	BgiBS90_035162	40	6	1	15%	2.5%	.	iBS90_Bu
2866	CM074213.1	17500001	19500000	BgiBS90_016283	BgiBS90_035162	42	7	1	16.7%	2.4%	.	iBS90_Bu
2867	CM074213.1	18000001	20000000	BgiBS90_016293	BgiBS90_035162	46	9	1	19.6%	2.2%	.	iBS90_Bu
2868	CM074213.1	18500001	20500000	BgiBS90_003381	BgiBS90_035162	59	12	2	20.3%	3.4%	.	iBS90_Bu
2869	CM074213.1	19000001	21000000	BgiBS90_003381	BgiBS90_038503	76	17	4	22.4%	5.3%	.	iBS90_Bu
2870	CM074213.1	19500001	21500000	BgiBS90_002833	BgiBS90_038503	78	18	3	23.1%	3.8%	.	iBS90_Bu
2871	CM074213.1	20000001	22000000	BgiBS90_002833	BgiBS90_038503	87	17	6	19.5%	6.9%	.	iBS90_Bu
2872	CM074213.1	20500001	22500000	BgiBS90_002833	BgiBS90_038503	86	20	6	23.3%	7%	.	iBS90_Bu
2873	CM074213.1	21000001	23000000	BgiBS90_001755	BgiBS90_016500	87	22	4	25.3%	4.6%	.	iBS90_Bu
2874	CM074213.1	21500001	23500000	BgiBS90_001755	BgiBS90_016522	92	23	5	25%	5.4%	.	iBS90_Bu
2875	CM074213.1	22000001	24000000	BgiBS90_001755	BgiBS90_021051	94	23	4	24.5%	4.3%	.	iBS90_Bu
2876	CM074213.1	22500001	24500000	BgiBS90_001755	BgiBS90_021051	92	18	3	19.6%	3.3%	.	iBS90_Bu
2877	CM074213.1	23000001	25000000	BgiBS90_016501	BgiBS90_021051	88	14	4	15.9%	4.5%	.	iBS90_Bu
2878	CM074213.1	23500001	25500000	BgiBS90_016523	BgiBS90_021051	85	12	3	14.1%	3.5%	.	iBS90_Bu
2879	CM074213.1	24000001	26000000	BgiBS90_016548	BgiBS90_022414	85	12	3	14.1%	3.5%	.	iBS90_Bu
2880	CM074213.1	24500001	26500000	BgiBS90_016569	BgiBS90_038386	84	18	4	21.4%	4.8%	.	iBS90_Bu
2881	CM074213.1	25000001	27000000	BgiBS90_016598	BgiBS90_038386	73	21	4	28.8%	5.5%	.	iBS90_Bu
2882	CM074213.1	25500001	27500000	BgiBS90_002316	BgiBS90_038386	71	21	4	29.6%	5.6%	.	iBS90_Bu
2883	CM074213.1	26000001	28000000	BgiBS90_002316	BgiBS90_038386	72	19	3	26.4%	4.2%	.	iBS90_Bu
2884	CM074213.1	26500001	28500000	BgiBS90_002316	BgiBS90_018748	81	18	5	22.2%	6.2%	.	iBS90_Bu
2885	CM074213.1	27000001	29000000	BgiBS90_002316	BgiBS90_016772	82	16	6	19.5%	7.3%	.	iBS90_Bu
2886	CM074213.1	27500001	29500000	BgiBS90_013254	BgiBS90_016794	86	18	10	20.9%	11.6%	.	iBS90_Bu
2887	CM074213.1	28000001	30000000	BgiBS90_013254	BgiBS90_036786	72	16	9	22.2%	12.5%	.	iBS90_Bu
2888	CM074213.1	28500001	30500000	BgiBS90_013254	BgiBS90_036804	58	12	7	20.7%	12.1%	.	iBS90_Bu
2889	CM074213.1	29000001	31000000	BgiBS90_013254	BgiBS90_036819	55	11	6	20%	10.9%	.	iBS90_Bu
2890	CM074213.1	29500001	31500000	BgiBS90_016794	BgiBS90_036819	51	7	2	13.7%	3.9%	.	iBS90_Bu
2891	CM074213.1	30000001	32000000	BgiBS90_013047	BgiBS90_036819	76	9	3	11.8%	3.9%	.	iBS90_Bu
2892	CM074213.1	30500001	32500000	BgiBS90_013047	BgiBS90_036819	86	10	2	11.6%	2.3%	.	iBS90_Bu
2893	CM074213.1	31000001	33000000	BgiBS90_013047	BgiBS90_032515	100	11	2	11%	2%	.	iBS90_Bu
2894	CM074213.1	31500001	33500000	BgiBS90_013047	BgiBS90_032535	102	15	6	14.7%	5.9%	.	iBS90_Bu
2895	CM074213.1	32000001	34000000	BgiBS90_032469	BgiBS90_032559	91	19	9	20.9%	9.9%	.	iBS90_Bu
2896	CM074213.1	32500001	34500000	BgiBS90_032489	BgiBS90_033136	100	26	11	26%	11%	.	iBS90_Bu
2897	CM074213.1	33000001	35000000	BgiBS90_000387	BgiBS90_033136	97	30	12	30.9%	12.4%	.	iBS90_Bu
2898	CM074213.1	33500001	35500000	BgiBS90_000387	BgiBS90_033136	95	27	9	28.4%	9.5%	.	iBS90_Bu
2899	CM074213.1	34000001	36000000	BgiBS90_000387	BgiBS90_033136	87	22	7	25.3%	8%	.	iBS90_Bu
2900	CM074213.1	34500001	36500000	BgiBS90_000387	BgiBS90_032674	74	13	5	17.6%	6.8%	.	iBS90_Bu
2901	CM074213.1	35000001	37000000	BgiBS90_023547	BgiBS90_032702	78	5	3	6.4%	3.8%	.	iBS90_Bu
2902	CM074213.1	35500001	37500000	BgiBS90_023547	BgiBS90_032726	81	10	5	12.3%	6.2%	.	iBS90_Bu
2903	CM074213.1	36000001	38000000	BgiBS90_023547	BgiBS90_032745	82	9	4	11%	4.9%	.	iBS90_Bu
2904	CM074213.1	36500001	38500000	BgiBS90_028748	BgiBS90_033429	93	10	4	10.8%	4.3%	.	iBS90_Bu
2905	CM074213.1	37000001	39000000	BgiBS90_015006	BgiBS90_033429	89	14	6	15.7%	6.7%	.	iBS90_Bu
2906	CM074213.1	37500001	39500000	BgiBS90_015006	BgiBS90_038058	79	8	4	10.1%	5.1%	.	iBS90_Bu
2907	CM074213.1	38000001	40000000	BgiBS90_010296	BgiBS90_038243	87	9	5	10.3%	5.7%	.	iBS90_Bu
2908	CM074213.1	38500001	40500000	BgiBS90_010296	BgiBS90_038243	74	7	5	9.5%	6.8%	.	iBS90_Bu
2909	CM074213.1	39000001	41000000	BgiBS90_010296	BgiBS90_038243	62	3	3	4.8%	4.8%	X	iBS90_Bu
2910	CM074214.1	1	2000000	BgiBS90_002886	BgiBS90_038194	72	12	6	16.7%	8.3%	.	iBS90_Bu
2911	CM074214.1	500001	2500000	BgiBS90_002886	BgiBS90_037019	72	15	7	20.8%	9.7%	.	iBS90_Bu
2912	CM074214.1	1000001	3000000	BgiBS90_002900	BgiBS90_028699	69	16	6	23.2%	8.7%	.	iBS90_Bu
2913	CM074214.1	1500001	3500000	BgiBS90_002921	BgiBS90_028699	75	17	6	22.7%	8%	.	iBS90_Bu
2914	CM074214.1	2000001	4000000	BgiBS90_002944	BgiBS90_028699	69	16	8	23.2%	11.6%	.	iBS90_Bu
2915	CM074214.1	2500001	4500000	BgiBS90_002963	BgiBS90_003044	70	21	14	30%	20%	.	iBS90_Bu
2916	CM074214.1	3000001	5000000	BgiBS90_002985	BgiBS90_034810	67	18	14	26.9%	20.9%	.	iBS90_Bu
2917	CM074214.1	3500001	5500000	BgiBS90_003009	BgiBS90_034810	66	20	18	30.3%	27.3%	.	iBS90_Bu
2918	CM074214.1	4000001	6000000	BgiBS90_003026	BgiBS90_034810	74	23	13	31.1%	17.6%	.	iBS90_Bu
2919	CM074214.1	4500001	6500000	BgiBS90_003045	BgiBS90_034810	78	17	7	21.8%	9%	.	iBS90_Bu
2920	CM074214.1	5000001	7000000	BgiBS90_003059	BgiBS90_032919	84	24	9	28.6%	10.7%	.	iBS90_Bu
2921	CM074214.1	5500001	7500000	BgiBS90_003085	BgiBS90_032919	81	25	5	30.9%	6.2%	.	iBS90_Bu
2922	CM074214.1	6000001	8000000	BgiBS90_003107	BgiBS90_031080	78	22	6	28.2%	7.7%	.	iBS90_Bu
2923	CM074214.1	6500001	8500000	BgiBS90_003128	BgiBS90_033877	70	21	5	30%	7.1%	.	iBS90_Bu
2924	CM074214.1	7000001	9000000	BgiBS90_003149	BgiBS90_033877	60	15	4	25%	6.7%	.	iBS90_Bu
2925	CM074214.1	7500001	9500000	BgiBS90_003171	BgiBS90_033877	64	13	5	20.3%	7.8%	.	iBS90_Bu
2926	CM074214.1	8000001	10000000	BgiBS90_003200	BgiBS90_033877	63	8	3	12.7%	4.8%	.	iBS90_Bu
2927	CM074214.1	8500001	10500000	BgiBS90_003212	BgiBS90_003292	73	12	7	16.4%	9.6%	.	iBS90_Bu
2928	CM074214.1	9000001	11000000	BgiBS90_003224	BgiBS90_037424	89	16	7	18%	7.9%	.	iBS90_Bu
2929	CM074214.1	9500001	11500000	BgiBS90_003249	BgiBS90_037424	86	19	4	22.1%	4.7%	.	iBS90_Bu
2930	CM074214.1	10000001	12000000	BgiBS90_003271	BgiBS90_037424	89	22	6	24.7%	6.7%	.	iBS90_Bu
2931	CM074214.1	10500001	12500000	BgiBS90_003293	BgiBS90_037424	81	20	3	24.7%	3.7%	.	iBS90_Bu
2932	CM074214.1	11000001	13000000	BgiBS90_003321	BgiBS90_009477	78	20	4	25.6%	5.1%	.	iBS90_Bu
2933	CM074214.1	11500001	13500000	BgiBS90_003341	BgiBS90_009477	88	29	7	33%	8%	.	iBS90_Bu
2934	CM074214.1	12000001	14000000	BgiBS90_003366	BgiBS90_009477	82	30	9	36.6%	11%	.	iBS90_Bu
2935	CM074214.1	12500001	14500000	BgiBS90_003380	BgiBS90_009477	91	30	9	33%	9.9%	.	iBS90_Bu
2936	CM074214.1	13000001	15000000	BgiBS90_003402	BgiBS90_019643	90	38	13	42.2%	14.4%	.	iBS90_Bu
2937	CM074214.1	13500001	15500000	BgiBS90_003436	BgiBS90_037214	76	27	13	35.5%	17.1%	.	iBS90_Bu
2938	CM074214.1	14000001	16000000	BgiBS90_003456	BgiBS90_037214	71	27	13	38%	18.3%	.	iBS90_Bu
2939	CM074214.1	14500001	16500000	BgiBS90_003483	BgiBS90_037214	59	25	12	42.4%	20.3%	.	iBS90_Bu
2940	CM074214.1	15000001	17000000	BgiBS90_003506	BgiBS90_037214	48	19	9	39.6%	18.8%	.	iBS90_Bu
2941	CM074214.1	15500001	17500000	BgiBS90_003524	BgiBS90_035103	52	23	9	44.2%	17.3%	.	iBS90_Bu
2942	CM074214.1	16000001	18000000	BgiBS90_003538	BgiBS90_035103	61	28	7	45.9%	11.5%	.	iBS90_Bu
2943	CM074214.1	16500001	18500000	BgiBS90_003551	BgiBS90_011804	69	31	9	44.9%	13%	.	iBS90_Bu
2944	CM074214.1	17000001	19000000	BgiBS90_003565	BgiBS90_030220	70	28	7	40%	10%	.	iBS90_Bu
2945	CM074214.1	17500001	19500000	BgiBS90_000030	BgiBS90_035125	65	20	5	30.8%	7.7%	.	iBS90_Bu
2946	CM074214.1	18000001	20000000	BgiBS90_000030	BgiBS90_035125	56	12	5	21.4%	8.9%	.	iBS90_Bu
2947	CM074214.1	18500001	20500000	BgiBS90_000030	BgiBS90_035125	54	11	4	20.4%	7.4%	.	iBS90_Bu
2948	CM074214.1	19000001	21000000	BgiBS90_000030	BgiBS90_035125	59	12	4	20.3%	6.8%	.	iBS90_Bu
2949	CM074214.1	19500001	21500000	BgiBS90_003659	BgiBS90_003729	60	12	4	20%	6.7%	.	iBS90_Bu
2950	CM074214.1	20000001	22000000	BgiBS90_003674	BgiBS90_003757	68	19	12	27.9%	17.6%	.	iBS90_Bu
2951	CM074214.1	20500001	22500000	BgiBS90_002454	BgiBS90_003769	63	19	12	30.2%	19%	.	iBS90_Bu
2952	CM074214.1	21000001	23000000	BgiBS90_002454	BgiBS90_003800	63	19	13	30.2%	20.6%	.	iBS90_Bu
2953	CM074214.1	21500001	23500000	BgiBS90_002454	BgiBS90_018270	61	22	13	36.1%	21.3%	.	iBS90_Bu
2954	CM074214.1	22000001	24000000	BgiBS90_002454	BgiBS90_031238	56	13	4	23.2%	7.1%	.	iBS90_Bu
2955	CM074214.1	22500001	24500000	BgiBS90_003770	BgiBS90_031238	60	13	4	21.7%	6.7%	.	iBS90_Bu
2956	CM074214.1	23000001	25000000	BgiBS90_003800	BgiBS90_031238	62	14	4	22.6%	6.5%	.	iBS90_Bu
2957	CM074214.1	23500001	25500000	BgiBS90_003818	BgiBS90_031238	75	12	3	16%	4%	.	iBS90_Bu
2958	CM074214.1	24000001	26000000	BgiBS90_003833	BgiBS90_004200	71	14	3	19.7%	4.2%	.	iBS90_Bu
2959	CM074214.1	24500001	26500000	BgiBS90_003850	BgiBS90_004200	67	13	3	19.4%	4.5%	.	iBS90_Bu
2960	CM074214.1	25000001	27000000	BgiBS90_003869	BgiBS90_029657	67	8	1	11.9%	1.5%	.	iBS90_Bu
2961	CM074214.1	25500001	27500000	BgiBS90_003897	BgiBS90_029657	68	5	2	7.4%	2.9%	.	iBS90_Bu
2962	CM074214.1	26000001	28000000	BgiBS90_003909	BgiBS90_029657	72	8	6	11.1%	8.3%	.	iBS90_Bu
2963	CM074214.1	26500001	28500000	BgiBS90_003916	BgiBS90_036159	96	10	6	10.4%	6.2%	.	iBS90_Bu
2964	CM074214.1	27000001	29000000	BgiBS90_003916	BgiBS90_036159	98	11	8	11.2%	8.2%	.	iBS90_Bu
2965	CM074214.1	27500001	29500000	BgiBS90_003916	BgiBS90_036159	95	14	9	14.7%	9.5%	.	iBS90_Bu
2966	CM074214.1	28000001	30000000	BgiBS90_003916	BgiBS90_036159	93	11	6	11.8%	6.5%	.	iBS90_Bu
2967	CM074214.1	28500001	30500000	BgiBS90_003968	BgiBS90_032837	77	12	7	15.6%	9.1%	.	iBS90_Bu
2968	CM074214.1	29000001	31000000	BgiBS90_003968	BgiBS90_032864	75	10	5	13.3%	6.7%	.	iBS90_Bu
2969	CM074214.1	29500001	31500000	BgiBS90_004072	BgiBS90_032886	69	10	7	14.5%	10.1%	.	iBS90_Bu
2970	CM074214.1	30000001	32000000	BgiBS90_032819	BgiBS90_032900	67	9	6	13.4%	9%	.	iBS90_Bu
2971	CM074214.1	30500001	32500000	BgiBS90_032839	BgiBS90_032917	65	9	7	13.8%	10.8%	.	iBS90_Bu
2972	CM074214.1	31000001	33000000	BgiBS90_032863	BgiBS90_038416	75	11	9	14.7%	12%	.	iBS90_Bu
2973	CM074214.1	31500001	33500000	BgiBS90_011713	BgiBS90_038416	72	7	5	9.7%	6.9%	.	iBS90_Bu
2974	CM074214.1	32000001	34000000	BgiBS90_011713	BgiBS90_038416	82	11	8	13.4%	9.8%	.	iBS90_Bu
2975	CM074214.1	32500001	34500000	BgiBS90_005309	BgiBS90_038416	79	7	5	8.9%	6.3%	.	iBS90_Bu
2976	CM074214.1	33000001	35000000	BgiBS90_005309	BgiBS90_033069	71	12	7	16.9%	9.9%	.	iBS90_Bu
2977	CM074214.1	33500001	35500000	BgiBS90_005309	BgiBS90_033096	77	23	9	29.9%	11.7%	.	iBS90_Bu
2978	CM074214.1	34000001	36000000	BgiBS90_002208	BgiBS90_033114	71	19	6	26.8%	8.5%	.	iBS90_Bu
2979	CM074214.1	34500001	36500000	BgiBS90_002208	BgiBS90_033122	66	21	6	31.8%	9.1%	.	iBS90_Bu
2980	CM074214.1	35000001	37000000	BgiBS90_002208	BgiBS90_037671	66	18	5	27.3%	7.6%	.	iBS90_Bu
2981	CM074214.1	35500001	37500000	BgiBS90_002208	BgiBS90_037733	47	7	3	14.9%	6.4%	X	iBS90_Bu
2982	CM074215.1	1	2000000	BgiBS90_003776	BgiBS90_037911	68	15	13	22.1%	19.1%	.	iBS90_Bu
2983	CM074215.1	500001	2500000	BgiBS90_003776	BgiBS90_037850	68	16	13	23.5%	19.1%	.	iBS90_Bu
2984	CM074215.1	1000001	3000000	BgiBS90_023508	BgiBS90_032267	67	17	14	25.4%	20.9%	.	iBS90_Bu
2985	CM074215.1	1500001	3500000	BgiBS90_023529	BgiBS90_032267	76	17	12	22.4%	15.8%	.	iBS90_Bu
2986	CM074215.1	2000001	4000000	BgiBS90_023559	BgiBS90_032267	68	17	10	25%	14.7%	.	iBS90_Bu
2987	CM074215.1	2500001	4500000	BgiBS90_001814	BgiBS90_031586	65	18	6	27.7%	9.2%	.	iBS90_Bu
2988	CM074215.1	3000001	5000000	BgiBS90_001814	BgiBS90_031586	67	21	7	31.3%	10.4%	.	iBS90_Bu
2989	CM074215.1	3500001	5500000	BgiBS90_001814	BgiBS90_031586	57	22	7	38.6%	12.3%	.	iBS90_Bu
2990	CM074215.1	4000001	6000000	BgiBS90_001814	BgiBS90_023711	67	23	8	34.3%	11.9%	.	iBS90_Bu
2991	CM074215.1	4500001	6500000	BgiBS90_019517	BgiBS90_023737	79	25	10	31.6%	12.7%	.	iBS90_Bu
2992	CM074215.1	5000001	7000000	BgiBS90_019517	BgiBS90_023756	78	24	12	30.8%	15.4%	.	iBS90_Bu
2993	CM074215.1	5500001	7500000	BgiBS90_019517	BgiBS90_023781	89	24	12	27%	13.5%	.	iBS90_Bu
2994	CM074215.1	6000001	8000000	BgiBS90_019517	BgiBS90_023797	79	19	9	24.1%	11.4%	.	iBS90_Bu
