
LOC106050105	XP_013064065.2
LOC106063537	XP_055885339.1
LOC106063537	XP_055885340.1
LOC106063539	XP_055859903.1
LOC106063539	XP_055859908.1
LOC106063539	XP_055859911.1
LOC106063540	XP_013077388.2
LOC106063541	XP_013077389.2
LOC106063541	XP_013077391.2
LOC106063541	XP_055859852.1
LOC106063541	XP_055859859.1
LOC106063542	XP_055859874.1
LOC106063542	XP_055859879.1
LOC106063545	XP_055886705.1
LOC106063545	XP_055886706.1
LOC106063545	XP_055886707.1
LOC106063549	XP_055859788.1
LOC106063550	XP_055894018.1
LOC106063551	XP_055896723.1
LOC106063551	XP_055896724.1
LOC106063552	XP_013076450.2
LOC106063552	XP_013076451.2
LOC106063552	XP_055861448.1
LOC106063552	XP_055861519.1
LOC106063552	XP_055861650.1
LOC106063552	XP_055861725.1
LOC106063555	XP_055885751.1
LOC106063555	XP_055885752.1
LOC106063555	XP_055885753.1
LOC106063557	XP_013077404.2
LOC106063558	XP_055888341.1
LOC106063558	XP_055888342.1
LOC106063558	XP_055888343.1
LOC106063558	XP_055888344.1
LOC106063558	XP_055888345.1
LOC106063558	XP_055888346.1
LOC106063558	XP_055888347.1
LOC106063559	XP_055877688.1
LOC106063560	XP_013077408.2
LOC106063560	XP_055884432.1
LOC106063560	XP_055884433.1
LOC106063560	XP_055884434.1
LOC106063560	XP_055884435.1
LOC106063560	XP_055884436.1
LOC106063560	XP_055884437.1
LOC106063561	XP_013077409.2
LOC106063561	XP_013077410.2
LOC106063561	XP_055884440.1
LOC106063561	XP_055884441.1
LOC106063562	XP_055885772.1
LOC106063562	XP_055885773.1
LOC106063562	XP_055885774.1
LOC106063563	XP_055885775.1
LOC106063563	XP_055885776.1
LOC106063563	XP_055885777.1
LOC106063565	XP_055885778.1
LOC106063565	XP_055885780.1
LOC106063565	XP_055885781.1
LOC106063566	XP_013077417.2
LOC106063566	XP_013077419.2
LOC106063567	XP_055885782.1
LOC106063568	XP_013077421.1
LOC106063568	XP_055886808.1
LOC106063568	XP_055886809.1
LOC106063569	XP_013077422.1
LOC106063570	XP_013077423.2
LOC106063571	XP_013077424.2
LOC106063572	XP_013077425.1
LOC106063572	XP_013077426.1
LOC106063573	XP_013077429.2
LOC106063574	XP_055884879.1
LOC106063575	XP_013077430.2
LOC106063576	XP_055884880.1
LOC106063576	XP_055884881.1
LOC106063576	XP_055884883.1
LOC106063577	XP_013077436.2
LOC106063578	XP_013077437.1
LOC106063578	XP_013077439.1
LOC106063579	XP_013077442.2
LOC106063580	XP_055875172.1
LOC106063580	XP_055875173.1
LOC106063580	XP_055875174.1
LOC106063580	XP_055875175.1
LOC106063580	XP_055875176.1
LOC106063580	XP_055875177.1
LOC106063580	XP_055875178.1
LOC106063580	XP_055875179.1
LOC106063581	XP_013077440.2
LOC106063581	XP_013077441.2
LOC106063581	XP_055884595.1
LOC106063582	XP_013077443.1
LOC106063582	XP_013077444.1
LOC106063582	XP_013077445.1
LOC106063582	XP_013077447.1
LOC106063582	XP_055884598.1
LOC106063582	XP_055884599.1
LOC106063584	XP_055884438.1
LOC106063585	XP_055884322.1
LOC106063586	XP_055884596.1
LOC106063586	XP_055884597.1
LOC106063587	XP_013077452.2
LOC106063591	XP_013077453.2
LOC106063592	XP_055873386.1
LOC106063594	XP_055864942.1
LOC106063594	XP_055864943.1
LOC106063594	XP_055864944.1
LOC106063594	XP_055864945.1
LOC106063594	XP_055864946.1
LOC106063594	XP_055864947.1
LOC106063594	XP_055864948.1
LOC106063595	XP_055873373.1
LOC106063595	XP_055873374.1
LOC106063595	XP_055873375.1
LOC106063595	XP_055873376.1
LOC106063595	XP_055873377.1
LOC106063595	XP_055873378.1
LOC106063595	XP_055873379.1
LOC106063596	XP_055894001.1
LOC106063597	XP_055887758.1
LOC106063597	XP_055887759.1
LOC106063598	XP_055887761.1
LOC106063598	XP_055887762.1
LOC106063598	XP_055887763.1
LOC106063598	XP_055887764.1
LOC106063598	XP_055887765.1
LOC106063598	XP_055887766.1
LOC106063598	XP_055887767.1
LOC106063599	XP_055884505.1
LOC106063601	XP_013077461.2
LOC106063601	XP_013077462.2
LOC106063601	XP_055895084.1
LOC106063604	XP_013077467.2
LOC106063606	XP_055861232.1
LOC106063606	XP_055861233.1
LOC106063606	XP_055861234.1
LOC106063606	XP_055861235.1
LOC106063606	XP_055861236.1
LOC106063608	XP_013077473.2
LOC106063608	XP_013077482.2
LOC106063608	XP_055887081.1
LOC106063608	XP_055887082.1
LOC106063608	XP_055887083.1
LOC106063608	XP_055887085.1
LOC106063610	XP_055896303.1
LOC106063610	XP_055896304.1
LOC106063611	XP_055863424.1
LOC106063611	XP_055863425.1
LOC106063611	XP_055863426.1
LOC106063612	XP_055877919.1
LOC106063613	XP_055900864.1
LOC106063613	XP_055900865.1
LOC106063614	XP_055866045.1
LOC106063614	XP_055866046.1
LOC106063614	XP_055866047.1
LOC106063614	XP_055866048.1
LOC106063614	XP_055866049.1
LOC106063614	XP_055866050.1
LOC106063614	XP_055866051.1
LOC106063614	XP_055866052.1
LOC106063614	XP_055866053.1
LOC106063614	XP_055866054.1
LOC106063614	XP_055866056.1
LOC106063614	XP_055866057.1
LOC106063614	XP_055866058.1
LOC106063617	XP_055866042.1
LOC106063617	XP_055866043.1
LOC106063617	XP_055866044.1
LOC106063620	XP_013077493.2
LOC106063620	XP_013077512.2
LOC106063625	XP_055895928.1
LOC106063629	XP_055862616.1
LOC106063631	XP_055880270.1
LOC106063632	XP_055898288.1
LOC106063633	XP_055898287.1
LOC106063634	XP_055893635.1
LOC106063634	XP_055893636.1
LOC106063634	XP_055893638.1
LOC106063635	XP_055872120.1
LOC106063635	XP_055872121.1
LOC106063636	XP_055871931.1
LOC106063636	XP_055871932.1
LOC106063636	XP_055871933.1
LOC106063637	XP_013077505.2
LOC106063638	XP_055871822.1
LOC106063638	XP_055871823.1
LOC106063639	XP_055871774.1
LOC106063639	XP_055871775.1
LOC106063640	XP_013077513.2
LOC106063640	XP_055872023.1
LOC106063640	XP_055872024.1
LOC106063640	XP_055872025.1
LOC106063642	XP_013077515.2
LOC106063642	XP_055870875.1
LOC106063643	XP_013077519.2
LOC106063644	XP_013077520.2
LOC106063644	XP_013077521.2
LOC106063645	XP_013077525.2
LOC106063646	XP_013077523.2
LOC106063646	XP_013077524.2
LOC106063647	XP_055870975.1
LOC106063647	XP_055870976.1
LOC106063647	XP_055870977.1
LOC106063648	XP_055870971.1
LOC106063648	XP_055870972.1
LOC106063648	XP_055870973.1
LOC106063650	XP_013077530.2
LOC106063651	XP_013077531.2
LOC106063651	XP_013077532.2
LOC106063651	XP_013077533.2
LOC106063651	XP_013077534.2
LOC106063651	XP_013077535.2
LOC106063651	XP_055871277.1
LOC106063651	XP_055871278.1
LOC106063652	XP_055886524.1
LOC106063654	XP_013077539.2
LOC106063654	XP_013077541.2
LOC106063654	XP_013077542.2
LOC106063654	XP_013077543.2
LOC106063654	XP_055872450.1
LOC106063654	XP_055872451.1
LOC106063654	XP_055872452.1
LOC106063654	XP_055872453.1
LOC106063654	XP_055872454.1
LOC106063654	XP_055872456.1
LOC106063654	XP_055872457.1
LOC106063654	XP_055872458.1
LOC106063654	XP_055872459.1
LOC106063654	XP_055872461.1
LOC106063654	XP_055872462.1
LOC106063654	XP_055872463.1
LOC106063654	XP_055872464.1
LOC106063655	XP_055871805.1
LOC106063655	XP_055871806.1
LOC106063656	XP_013077549.1
LOC106063657	XP_055872357.1
LOC106063659	XP_055872604.1
LOC106063659	XP_055872605.1
LOC106063659	XP_055872606.1
LOC106063659	XP_055872607.1
LOC106063660	XP_013077554.2
LOC106063660	XP_055872614.1
LOC106063662	XP_013077559.2
LOC106063662	XP_013077571.2
LOC106063664	XP_055872609.1
LOC106063664	XP_055872610.1
LOC106063664	XP_055872611.1
LOC106063664	XP_055872612.1
LOC106063664	XP_055872613.1
LOC106063670	XP_055875036.1
LOC106063670	XP_055875037.1
LOC106063671	XP_055868719.1
LOC106063671	XP_055868720.1
LOC106063674	XP_055877158.1
LOC106063676	XP_055890410.1
LOC106063676	XP_055890411.1
LOC106063676	XP_055890412.1
LOC106063676	XP_055890413.1
LOC106063677	XP_055873730.1
LOC106063677	XP_055873731.1
LOC106063677	XP_055873732.1
LOC106063677	XP_055873733.1
LOC106063677	XP_055873734.1
LOC106063677	XP_055873735.1
LOC106063678	XP_013077569.2
LOC106063678	XP_013077570.2
LOC106063681	XP_013077572.1
LOC106063681	XP_013077573.1
LOC106063681	XP_055886456.1
LOC106063681	XP_055886457.1
LOC106063681	XP_055886458.1
LOC106063681	XP_055886459.1
LOC106063681	XP_055886460.1
LOC106063681	XP_055886461.1
LOC106063681	XP_055886462.1
LOC106063682	XP_013077574.2
LOC106063682	XP_013077575.2
LOC106063682	XP_013077576.2
LOC106063682	XP_013077577.2
LOC106063682	XP_055886463.1
LOC106063683	XP_055886753.1
LOC106063683	XP_055886754.1
LOC106063684	XP_013077582.1
LOC106063684	XP_055886880.1
LOC106063685	XP_055885632.1
LOC106063691	XP_055872672.1
LOC106063691	XP_055872673.1
LOC106063692	XP_013077587.2
LOC106063694	XP_055893022.1
LOC106063694	XP_055893023.1
LOC106063694	XP_055893024.1
LOC106063694	XP_055893025.1
LOC106063700	XP_013077595.2
LOC106063700	XP_013077596.2
LOC106063700	XP_055900131.1
LOC106063703	XP_013077598.1
LOC106063703	XP_055898996.1
LOC106063703	XP_055898997.1
LOC106063704	XP_055885341.1
LOC106063706	XP_055884137.1
LOC106063707	XP_055894996.1
LOC106063707	XP_055894997.1
LOC106063710	XP_055886550.1
LOC106063710	XP_055886551.1
LOC106063712	XP_013077606.2
LOC106063714	XP_055900670.1
LOC106063714	XP_055900672.1
LOC106063714	XP_055900673.1
LOC106063714	XP_055900674.1
LOC106063714	XP_055900675.1
LOC106063715	XP_055885711.1
LOC106063715	XP_055885712.1
LOC106063715	XP_055885713.1
LOC106063715	XP_055885714.1
LOC106063715	XP_055885715.1
LOC106063715	XP_055885716.1
LOC106063715	XP_055885717.1
LOC106063715	XP_055885718.1
LOC106063715	XP_055885719.1
LOC106063715	XP_055885720.1
LOC106063716	XP_013077611.2
LOC106063716	XP_055901012.1
LOC106063719	XP_013077614.1
LOC106063720	XP_055878186.1
LOC106063720	XP_055878188.1
LOC106063721	XP_013077616.2
LOC106063722	XP_013077617.2
LOC106063723	XP_055878183.1
LOC106063723	XP_055878184.1
LOC106063723	XP_055878185.1
LOC106063724	XP_013077621.2
LOC106063724	XP_013077623.2
LOC106063724	XP_013077624.2
LOC106063724	XP_013077625.2
LOC106063724	XP_013077626.2
LOC106063725	XP_055878179.1
LOC106063725	XP_055878180.1
LOC106063726	XP_055864652.1
LOC106063726	XP_055864653.1
LOC106063726	XP_055864654.1
LOC106063726	XP_055864655.1
LOC106063727	XP_013077629.1
LOC106063728	XP_013077630.2
LOC106063729	XP_013077631.2
LOC106063729	XP_055878173.1
LOC106063730	XP_013077632.2
LOC106063730	XP_013077634.2
LOC106063730	XP_055878159.1
LOC106063732	XP_013077635.2
LOC106063732	XP_013077636.2
LOC106063732	XP_055878161.1
LOC106063732	XP_055878162.1
LOC106063732	XP_055878163.1
LOC106063733	XP_013077638.1
LOC106063733	XP_055878164.1
LOC106063733	XP_055878165.1
LOC106063733	XP_055878166.1
LOC106063734	XP_055878158.1
LOC106063735	XP_055878157.1
LOC106063736	XP_013077642.2
LOC106063737	XP_013077644.1
LOC106063738	XP_013077645.2
LOC106063739	XP_013077647.2
LOC106063739	XP_055878154.1
LOC106063740	XP_055878153.1
LOC106063743	XP_013077649.2
LOC106063743	XP_013077650.2
LOC106063743	XP_013077651.2
LOC106063743	XP_055878151.1
LOC106063744	XP_013077652.1
LOC106063744	XP_013077654.1
LOC106063744	XP_013077655.2
LOC106063744	XP_013077656.1
LOC106063744	XP_055878150.1
LOC106063746	XP_055878144.1
LOC106063746	XP_055878145.1
LOC106063746	XP_055878146.1
LOC106063746	XP_055878147.1
LOC106063746	XP_055878148.1
LOC106063747	XP_055881162.1
LOC106063749	XP_055887286.1
LOC106063749	XP_055887287.1
LOC106063750	XP_055878176.1
LOC106063750	XP_055878177.1
LOC106063750	XP_055878178.1
LOC106063751	XP_055878174.1
LOC106063751	XP_055878175.1
LOC106063752	XP_055879436.1
LOC106063755	XP_013077667.2
LOC106063756	XP_013077668.1
LOC106063757	XP_013077669.2
LOC106063758	XP_055890469.1
LOC106063758	XP_055890470.1
LOC106063759	XP_055890468.1
LOC106063761	XP_013077674.2
LOC106063761	XP_013077700.2
LOC106063761	XP_055885862.1
LOC106063765	XP_055896406.1
LOC106063770	XP_013077679.2
LOC106063771	XP_013077681.1
LOC106063772	XP_055892225.1
LOC106063773	XP_055892984.1
LOC106063774	XP_055891150.1
LOC106063775	XP_055890286.1
LOC106063775	XP_055890287.1
LOC106063779	XP_013077699.2
LOC106063779	XP_013077701.2
LOC106063779	XP_013077702.2
LOC106063779	XP_055872197.1
LOC106063780	XP_055871997.1
LOC106063780	XP_055871998.1
LOC106063780	XP_055871999.1
LOC106063780	XP_055872000.1
LOC106063780	XP_055872001.1
LOC106063780	XP_055872002.1
LOC106063780	XP_055872003.1
LOC106063780	XP_055872004.1
LOC106063784	XP_055901770.1
LOC106063784	XP_055901771.1
LOC106063784	XP_055901772.1
LOC106063788	XP_055890360.1
LOC106063789	XP_055861298.1
LOC106063790	XP_013077712.2
LOC106063790	XP_055860825.1
LOC106063791	XP_013077713.2
LOC106063792	XP_055860851.1
LOC106063792	XP_055860852.1
LOC106063798	XP_013077721.2
LOC106063798	XP_013077726.2
LOC106063798	XP_055885722.1
LOC106063798	XP_055885723.1
LOC106063799	XP_013079898.2
LOC106063799	XP_013079899.2
LOC106063799	XP_055877650.1
LOC106063799	XP_055877651.1
LOC106063800	XP_055876992.1
LOC106063800	XP_055876994.1
LOC106063801	XP_013077723.2
LOC106063801	XP_055876995.1
LOC106063801	XP_055876996.1
LOC106063801	XP_055876997.1
LOC106063801	XP_055876998.1
LOC106063801	XP_055876999.1
LOC106063801	XP_055877000.1
LOC106063801	XP_055877001.1
LOC106063801	XP_055877002.1
LOC106063805	XP_013077724.2
LOC106063806	XP_055895667.1
LOC106063807	XP_055894205.1
LOC106063810	XP_055865015.1
LOC106063811	XP_055882431.1
LOC106063812	XP_013077730.2
LOC106063812	XP_013077731.2
LOC106063813	XP_055900243.1
LOC106063814	XP_055901357.1
LOC106063814	XP_055901358.1
LOC106063815	XP_013077737.2
LOC106063815	XP_013077745.2
LOC106063815	XP_013077762.2
LOC106063815	XP_013077783.2
LOC106063815	XP_013077789.2
LOC106063815	XP_013077796.2
LOC106063815	XP_013077801.1
LOC106063815	XP_013077810.1
LOC106063815	XP_055885374.1
LOC106063815	XP_055885375.1
LOC106063815	XP_055885377.1
LOC106063817	XP_055877893.1
LOC106063818	XP_013077736.1
LOC106063819	XP_013077738.2
LOC106063819	XP_013077739.2
LOC106063820	XP_055877885.1
LOC106063820	XP_055877886.1
LOC106063821	XP_055877884.1
LOC106063822	XP_013077744.2
LOC106063823	XP_013077746.2
LOC106063823	XP_013077747.2
LOC106063825	XP_055877873.1
LOC106063825	XP_055877874.1
LOC106063825	XP_055877875.1
LOC106063826	XP_055877868.1
LOC106063826	XP_055877869.1
LOC106063827	XP_013077753.2
LOC106063828	XP_055877855.1
LOC106063828	XP_055877856.1
LOC106063828	XP_055877857.1
LOC106063828	XP_055877858.1
LOC106063828	XP_055877859.1
LOC106063829	XP_055877851.1
LOC106063829	XP_055877852.1
LOC106063829	XP_055877853.1
LOC106063829	XP_055877854.1
LOC106063830	XP_055877895.1
LOC106063831	XP_055877891.1
LOC106063831	XP_055877892.1
LOC106063832	XP_055877887.1
LOC106063832	XP_055877888.1
LOC106063834	XP_055877877.1
LOC106063834	XP_055877878.1
LOC106063834	XP_055877880.1
LOC106063835	XP_055877881.1
LOC106063835	XP_055877882.1
LOC106063836	XP_055877876.1
LOC106063837	XP_055877870.1
LOC106063837	XP_055877872.1
LOC106063838	XP_055877866.1
LOC106063838	XP_055877867.1
LOC106063839	XP_055877860.1
LOC106063841	XP_013077772.1
LOC106063842	XP_055877861.1
LOC106063842	XP_055877862.1
LOC106063842	XP_055877863.1
LOC106063844	XP_013077774.2
LOC106063845	XP_055865492.1
LOC106063845	XP_055865493.1
LOC106063847	XP_055867199.1
LOC106063854	XP_055876298.1
LOC106063854	XP_055876299.1
LOC106063854	XP_055876300.1
LOC106063854	XP_055876301.1
LOC106063854	XP_055876302.1
LOC106063854	XP_055876304.1
LOC106063854	XP_055876305.1
LOC106063858	XP_055901453.1
LOC106063859	XP_055887205.1
LOC106063859	XP_055887206.1
LOC106063861	XP_055861997.1
LOC106063861	XP_055861998.1
LOC106063861	XP_055861999.1
LOC106063861	XP_055862000.1
LOC106063862	XP_055862992.1
LOC106063863	XP_055862984.1
LOC106063863	XP_055862985.1
LOC106063864	XP_055862987.1
LOC106063864	XP_055862988.1
LOC106063864	XP_055862989.1
LOC106063864	XP_055862990.1
LOC106063866	XP_055897903.1
LOC106063866	XP_055897904.1
LOC106063866	XP_055897905.1
LOC106063867	XP_013077798.2
LOC106063867	XP_055898779.1
LOC106063871	XP_055898868.1
LOC106063873	XP_055884587.1
LOC106063874	XP_013077803.2
LOC106063874	XP_013077804.2
LOC106063874	XP_013077805.1
LOC106063874	XP_055900393.1
LOC106063875	XP_013077806.2
LOC106063876	XP_055893228.1
LOC106063876	XP_055893237.1
LOC106063876	XP_055893242.1
LOC106063876	XP_055893245.1
LOC106063876	XP_055893254.1
LOC106063878	XP_055885669.1
LOC106063879	XP_055888491.1
LOC106063879	XP_055888492.1
LOC106063880	XP_013077812.2
LOC106063880	XP_055888479.1
LOC106063880	XP_055888480.1
LOC106063880	XP_055888481.1
LOC106063880	XP_055888482.1
LOC106063880	XP_055888483.1
LOC106063880	XP_055888485.1
LOC106063880	XP_055888486.1
LOC106063880	XP_055888487.1
LOC106063880	XP_055888488.1
LOC106063880	XP_055888489.1
LOC106063880	XP_055888490.1
LOC106063881	XP_055869594.1
LOC106063881	XP_055869595.1
LOC106063881	XP_055869596.1
LOC106063881	XP_055869597.1
LOC106063881	XP_055869598.1
LOC106063881	XP_055869599.1
LOC106063883	XP_013077814.2
LOC106063884	XP_055894764.1
LOC106063884	XP_055894765.1
LOC106063884	XP_055894766.1
LOC106063884	XP_055894767.1
LOC106063884	XP_055894768.1
LOC106063885	XP_013077823.2
LOC106063885	XP_013077839.2
LOC106063885	XP_013077846.2
LOC106063885	XP_055886978.1
LOC106063886	XP_055895405.1
LOC106063886	XP_055895406.1
LOC106063886	XP_055895407.1
LOC106063886	XP_055895408.1
LOC106063886	XP_055895409.1
LOC106063886	XP_055895410.1
LOC106063887	XP_055895411.1
LOC106063888	XP_055895412.1
LOC106063889	XP_055894210.1
LOC106063889	XP_055894211.1
LOC106063889	XP_055894212.1
LOC106063890	XP_055895366.1
LOC106063891	XP_055895153.1
LOC106063891	XP_055895154.1
LOC106063892	XP_055895155.1
LOC106063892	XP_055895156.1
LOC106063892	XP_055895157.1
LOC106063892	XP_055895158.1
LOC106063893	XP_013077835.2
LOC106063896	XP_055878134.1
LOC106063897	XP_055893641.1
LOC106063897	XP_055893642.1
LOC106063897	XP_055893643.1
LOC106063897	XP_055893645.1
LOC106063897	XP_055893646.1
LOC106063898	XP_055895369.1
LOC106063900	XP_055878131.1
LOC106063903	XP_013077847.2
LOC106063904	XP_055895414.1
LOC106063904	XP_055895415.1
LOC106063907	XP_055881292.1
LOC106063909	XP_013077856.2
LOC106063910	XP_013077854.2
LOC106063910	XP_055881236.1
LOC106063910	XP_055881237.1
LOC106063911	XP_055865792.1
LOC106063912	XP_055865637.1
LOC106063915	XP_055862766.1
LOC106063921	XP_055897966.1
LOC106063921	XP_055897967.1
LOC106063924	XP_055900574.1
LOC106063924	XP_055900575.1
LOC106063924	XP_055900576.1
LOC106063926	XP_055867414.1
LOC106063927	XP_055872141.1
LOC106063929	XP_055899610.1
LOC106063929	XP_055899611.1
LOC106063929	XP_055899612.1
LOC106063929	XP_055899613.1
LOC106063929	XP_055899614.1
LOC106063930	XP_055869304.1
LOC106063932	XP_055893957.1
LOC106063935	XP_013077884.2
LOC106063935	XP_013077885.2
LOC106063935	XP_013077886.2
LOC106063935	XP_055880875.1
LOC106063935	XP_055880876.1
LOC106063935	XP_055880877.1
LOC106063936	XP_055880860.1
LOC106063936	XP_055880861.1
LOC106063936	XP_055880862.1
LOC106063936	XP_055880864.1
LOC106063936	XP_055880865.1
LOC106063937	XP_013077889.2
LOC106063937	XP_055880866.1
LOC106063937	XP_055880867.1
LOC106063940	XP_055866941.1
LOC106063941	XP_013077917.2
LOC106063943	XP_055891897.1
LOC106063946	XP_055897837.1
LOC106063946	XP_055897839.1
LOC106063946	XP_055897840.1
LOC106063946	XP_055897841.1
LOC106063946	XP_055897842.1
LOC106063947	XP_013077893.2
LOC106063948	XP_013077894.2
LOC106063950	XP_055890134.1
LOC106063951	XP_055886770.1
LOC106063952	XP_013077897.2
LOC106063955	XP_055863202.1
LOC106063957	XP_055890573.1
LOC106063957	XP_055890574.1
LOC106063957	XP_055890575.1
LOC106063962	XP_013077903.2
LOC106063963	XP_013077906.2
LOC106063964	XP_055868697.1
LOC106063965	XP_055868696.1
LOC106063972	XP_013077913.2
LOC106063972	XP_013077915.2
LOC106063972	XP_055874268.1
LOC106063972	XP_055874269.1
LOC106063972	XP_055874270.1
LOC106063973	XP_013077918.2
LOC106063973	XP_013077936.2
LOC106063973	XP_055886031.1
LOC106063973	XP_055886032.1
LOC106063973	XP_055886033.1
LOC106063973	XP_055886034.1
LOC106063978	XP_055872914.1
LOC106063978	XP_055872915.1
LOC106063978	XP_055872916.1
LOC106063980	XP_055884958.1
LOC106063980	XP_055884959.1
LOC106063981	XP_055884970.1
LOC106063981	XP_055884971.1
LOC106063982	XP_013077925.2
LOC106063982	XP_055863840.1
LOC106063988	XP_013077931.1
LOC106063989	XP_055900802.1
LOC106063989	XP_055900803.1
LOC106063989	XP_055900804.1
LOC106063992	XP_055865288.1
LOC106063994	XP_055867637.1
LOC106063994	XP_055867638.1
LOC106063994	XP_055867639.1
LOC106063995	XP_055889220.1
LOC106063996	XP_055888930.1
LOC106063996	XP_055888931.1
LOC106063996	XP_055888932.1
LOC106064000	XP_055890206.1
LOC106064000	XP_055890207.1
LOC106064000	XP_055890208.1
LOC106064001	XP_013077947.1
LOC106064003	XP_013077945.2
LOC106064004	XP_055887153.1
LOC106064005	XP_055864821.1
LOC106064005	XP_055864822.1
LOC106064006	XP_013077949.2
LOC106064007	XP_055870108.1
LOC106064007	XP_055870109.1
LOC106064009	XP_055895946.1
LOC106064009	XP_055895947.1
LOC106064010	XP_055895944.1
LOC106064010	XP_055895945.1
LOC106064011	XP_055885477.1
LOC106064011	XP_055885478.1
LOC106064013	XP_055863112.1
LOC106064013	XP_055863113.1
LOC106064014	XP_013077959.2
LOC106064014	XP_055873409.1
LOC106064017	XP_055892087.1
LOC106064017	XP_055892088.1
LOC106064017	XP_055892089.1
LOC106064018	XP_055892098.1
LOC106064018	XP_055892099.1
LOC106064020	XP_055885483.1
LOC106064020	XP_055885484.1
LOC106064020	XP_055885485.1
LOC106064020	XP_055885486.1
LOC106064020	XP_055885487.1
LOC106064020	XP_055885488.1
LOC106064021	XP_055881544.1
